"DT","EnDemProfile"
2017-05-15 04:00:00,2257.7777687658
2017-05-15 04:01:00,2257.7777687658
2017-05-15 04:02:00,2257.7777687658
2017-05-15 04:03:00,2257.7777687658
2017-05-15 04:04:00,2257.7777687658
2017-05-15 04:05:00,2257.7777687658
2017-05-15 04:06:00,2257.7777687658
2017-05-15 04:07:00,2257.7777687658
2017-05-15 04:08:00,2257.7777687658
2017-05-15 04:09:00,2264.7407044931
2017-05-15 04:10:00,2263.60222971585
2017-05-15 04:11:00,2263.60222971585
2017-05-15 04:12:00,2263.60222971585
2017-05-15 04:13:00,2263.60222971585
2017-05-15 04:14:00,2263.60222971585
2017-05-15 04:15:00,2263.60222971585
2017-05-15 04:16:00,2263.60222971585
2017-05-15 04:17:00,2263.60222971585
2017-05-15 04:18:00,2263.60222971585
2017-05-15 04:19:00,2266.23585423876
2017-05-15 04:20:00,2259.50733892334
2017-05-15 04:21:00,2259.50733892334
2017-05-15 04:22:00,2259.50733892334
2017-05-15 04:23:00,2259.50733892334
2017-05-15 04:24:00,2259.50733892334
2017-05-15 04:25:00,2259.50733892334
2017-05-15 04:26:00,2259.50733892334
2017-05-15 04:27:00,2259.50733892334
2017-05-15 04:28:00,2259.50733892334
2017-05-15 04:29:00,2265.02054911453
2017-05-15 04:30:00,2260.8478776021
2017-05-15 04:31:00,2260.8478776021
2017-05-15 04:32:00,2260.8478776021
2017-05-15 04:33:00,2260.8478776021
2017-05-15 04:34:00,2260.8478776021
2017-05-15 04:35:00,2260.8478776021
2017-05-15 04:36:00,2260.8478776021
2017-05-15 04:37:00,2260.8478776021
2017-05-15 04:38:00,2260.8478776021
2017-05-15 04:39:00,2267.4575420264
2017-05-15 04:40:00,2262.48993359115
2017-05-15 04:41:00,2262.48993359115
2017-05-15 04:42:00,2262.48993359115
2017-05-15 04:43:00,2262.48993359115
2017-05-15 04:44:00,2262.48993359115
2017-05-15 04:45:00,2262.48993359115
2017-05-15 04:46:00,2262.48993359115
2017-05-15 04:47:00,2262.48993359115
2017-05-15 04:48:00,2262.48993359115
2017-05-15 04:49:00,2271.38267509707
2017-05-15 04:50:00,2264.93380509281
2017-05-15 04:51:00,2264.93380509281
2017-05-15 04:52:00,2264.93380509281
2017-05-15 04:53:00,2264.93380509281
2017-05-15 04:54:00,2264.93380509281
2017-05-15 04:55:00,2264.93380509281
2017-05-15 04:56:00,2264.93380509281
2017-05-15 04:57:00,2264.93380509281
2017-05-15 04:58:00,2264.93380509281
2017-05-15 04:59:00,2269.52286346289
2017-05-15 05:00:00,2364.71281505916
2017-05-15 05:01:00,2364.71281505916
2017-05-15 05:02:00,2364.71281505916
2017-05-15 05:03:00,2364.71281505916
2017-05-15 05:04:00,2364.71281505916
2017-05-15 05:05:00,2364.71281505916
2017-05-15 05:06:00,2364.71281505916
2017-05-15 05:07:00,2364.71281505916
2017-05-15 05:08:00,2364.71281505916
2017-05-15 05:09:00,2372.30851163898
2017-05-15 05:10:00,2365.1208220381
2017-05-15 05:11:00,2365.1208220381
2017-05-15 05:12:00,2365.1208220381
2017-05-15 05:13:00,2365.1208220381
2017-05-15 05:14:00,2365.1208220381
2017-05-15 05:15:00,2365.1208220381
2017-05-15 05:16:00,2365.1208220381
2017-05-15 05:17:00,2365.1208220381
2017-05-15 05:18:00,2365.1208220381
2017-05-15 05:19:00,2373.78538327914
2017-05-15 05:20:00,2372.22520725403
2017-05-15 05:21:00,2372.22520725403
2017-05-15 05:22:00,2372.22520725403
2017-05-15 05:23:00,2372.22520725403
2017-05-15 05:24:00,2372.22520725403
2017-05-15 05:25:00,2372.22520725403
2017-05-15 05:26:00,2372.22520725403
2017-05-15 05:27:00,2372.22520725403
2017-05-15 05:28:00,2372.22520725403
2017-05-15 05:29:00,2391.52398807323
2017-05-15 05:30:00,2384.42450328037
2017-05-15 05:31:00,2384.42450328037
2017-05-15 05:32:00,2384.42450328037
2017-05-15 05:33:00,2384.42450328037
2017-05-15 05:34:00,2384.42450328037
2017-05-15 05:35:00,2384.42450328037
2017-05-15 05:36:00,2384.42450328037
2017-05-15 05:37:00,2384.42450328037
2017-05-15 05:38:00,2384.42450328037
2017-05-15 05:39:00,2394.41073253589
2017-05-15 05:40:00,2384.89501683226
2017-05-15 05:41:00,2384.89501683226
2017-05-15 05:42:00,2384.89501683226
2017-05-15 05:43:00,2384.89501683226
2017-05-15 05:44:00,2384.89501683226
2017-05-15 05:45:00,2384.89501683226
2017-05-15 05:46:00,2384.89501683226
2017-05-15 05:47:00,2384.89501683226
2017-05-15 05:48:00,2384.89501683226
2017-05-15 05:49:00,2400.16817653454
2017-05-15 05:50:00,2391.52599152062
2017-05-15 05:51:00,2391.52599152062
2017-05-15 05:52:00,2391.52599152062
2017-05-15 05:53:00,2391.52599152062
2017-05-15 05:54:00,2391.52599152062
2017-05-15 05:55:00,2391.52599152062
2017-05-15 05:56:00,2391.52599152062
2017-05-15 05:57:00,2391.52599152062
2017-05-15 05:58:00,2391.52599152062
2017-05-15 05:59:00,2438.83033912717
2017-05-15 06:00:00,2157.02752513975
2017-05-15 06:01:00,2157.02752513975
2017-05-15 06:02:00,2157.02752513975
2017-05-15 06:03:00,2157.02752513975
2017-05-15 06:04:00,2157.02752513975
2017-05-15 06:05:00,2157.02752513975
2017-05-15 06:06:00,2157.02752513975
2017-05-15 06:07:00,2157.02752513975
2017-05-15 06:08:00,2157.02752513975
2017-05-15 06:09:00,2176.80581855802
2017-05-15 06:10:00,2167.13297548652
2017-05-15 06:11:00,2167.13297548652
2017-05-15 06:12:00,2167.13297548652
2017-05-15 06:13:00,2167.13297548652
2017-05-15 06:14:00,2167.13297548652
2017-05-15 06:15:00,2167.13297548652
2017-05-15 06:16:00,2167.13297548652
2017-05-15 06:17:00,2167.13297548652
2017-05-15 06:18:00,2167.13297548652
2017-05-15 06:19:00,2184.97767867541
2017-05-15 06:20:00,2169.15005739856
2017-05-15 06:21:00,2169.15005739856
2017-05-15 06:22:00,2169.15005739856
2017-05-15 06:23:00,2169.15005739856
2017-05-15 06:24:00,2169.15005739856
2017-05-15 06:25:00,2169.15005739856
2017-05-15 06:26:00,2169.15005739856
2017-05-15 06:27:00,2169.15005739856
2017-05-15 06:28:00,2169.15005739856
2017-05-15 06:29:00,2221.03772775621
2017-05-15 06:30:00,2205.97362837799
2017-05-15 06:31:00,2205.97362837799
2017-05-15 06:32:00,2205.97362837799
2017-05-15 06:33:00,2205.97362837799
2017-05-15 06:34:00,2205.97362837799
2017-05-15 06:35:00,2205.97362837799
2017-05-15 06:36:00,2205.97362837799
2017-05-15 06:37:00,2205.97362837799
2017-05-15 06:38:00,2205.97362837799
2017-05-15 06:39:00,2241.63559067412
2017-05-15 06:40:00,2222.70133872076
2017-05-15 06:41:00,2222.70133872076
2017-05-15 06:42:00,2222.70133872076
2017-05-15 06:43:00,2222.70133872076
2017-05-15 06:44:00,2222.70133872076
2017-05-15 06:45:00,2222.70133872076
2017-05-15 06:46:00,2222.70133872076
2017-05-15 06:47:00,2222.70133872076
2017-05-15 06:48:00,2222.70133872076
2017-05-15 06:49:00,2254.50577158716
2017-05-15 06:50:00,2235.35271452336
2017-05-15 06:51:00,2235.35271452336
2017-05-15 06:52:00,2235.35271452336
2017-05-15 06:53:00,2235.35271452336
2017-05-15 06:54:00,2235.35271452336
2017-05-15 06:55:00,2235.35271452336
2017-05-15 06:56:00,2235.35271452336
2017-05-15 06:57:00,2235.35271452336
2017-05-15 06:58:00,2235.35271452336
2017-05-15 06:59:00,2314.33993664969
2017-05-15 07:00:00,3331.46567843836
2017-05-15 07:01:00,3331.46567843836
2017-05-15 07:02:00,3331.46567843836
2017-05-15 07:03:00,3331.46567843836
2017-05-15 07:04:00,3331.46567843836
2017-05-15 07:05:00,3331.46567843836
2017-05-15 07:06:00,3331.46567843836
2017-05-15 07:07:00,3331.46567843836
2017-05-15 07:08:00,3331.46567843836
2017-05-15 07:09:00,3365.00914743821
2017-05-15 07:10:00,3324.02174187111
2017-05-15 07:11:00,3324.02174187111
2017-05-15 07:12:00,3324.02174187111
2017-05-15 07:13:00,3324.02174187111
2017-05-15 07:14:00,3324.02174187111
2017-05-15 07:15:00,3324.02174187111
2017-05-15 07:16:00,3324.02174187111
2017-05-15 07:17:00,3324.02174187111
2017-05-15 07:18:00,3324.02174187111
2017-05-15 07:19:00,3362.99617086457
2017-05-15 07:20:00,3333.8372634411
2017-05-15 07:21:00,3333.8372634411
2017-05-15 07:22:00,3333.8372634411
2017-05-15 07:23:00,3333.8372634411
2017-05-15 07:24:00,3333.8372634411
2017-05-15 07:25:00,3333.8372634411
2017-05-15 07:26:00,3333.8372634411
2017-05-15 07:27:00,3333.8372634411
2017-05-15 07:28:00,3333.8372634411
2017-05-15 07:29:00,3381.85755155333
2017-05-15 07:30:00,3356.85811613328
2017-05-15 07:31:00,3356.85811613328
2017-05-15 07:32:00,3356.85811613328
2017-05-15 07:33:00,3356.85811613328
2017-05-15 07:34:00,3356.85811613328
2017-05-15 07:35:00,3356.85811613328
2017-05-15 07:36:00,3356.85811613328
2017-05-15 07:37:00,3356.85811613328
2017-05-15 07:38:00,3356.85811613328
2017-05-15 07:39:00,3376.11593768254
2017-05-15 07:40:00,3324.99517588799
2017-05-15 07:41:00,3324.99517588799
2017-05-15 07:42:00,3324.99517588799
2017-05-15 07:43:00,3324.99517588799
2017-05-15 07:44:00,3324.99517588799
2017-05-15 07:45:00,3324.99517588799
2017-05-15 07:46:00,3324.99517588799
2017-05-15 07:47:00,3324.99517588799
2017-05-15 07:48:00,3324.99517588799
2017-05-15 07:49:00,3349.65100401004
2017-05-15 07:50:00,3319.64935882725
2017-05-15 07:51:00,3319.64935882725
2017-05-15 07:52:00,3319.64935882725
2017-05-15 07:53:00,3319.64935882725
2017-05-15 07:54:00,3319.64935882725
2017-05-15 07:55:00,3319.64935882725
2017-05-15 07:56:00,3319.64935882725
2017-05-15 07:57:00,3319.64935882725
2017-05-15 07:58:00,3319.64935882725
2017-05-15 07:59:00,3380.20273380897
2017-05-15 08:00:00,3184.67540260633
2017-05-15 08:01:00,3184.67540260633
2017-05-15 08:02:00,3184.67540260633
2017-05-15 08:03:00,3184.67540260633
2017-05-15 08:04:00,3184.67540260633
2017-05-15 08:05:00,3184.67540260633
2017-05-15 08:06:00,3184.67540260633
2017-05-15 08:07:00,3184.67540260633
2017-05-15 08:08:00,3184.67540260633
2017-05-15 08:09:00,3199.36753446413
2017-05-15 08:10:00,3153.7812962783
2017-05-15 08:11:00,3153.7812962783
2017-05-15 08:12:00,3153.7812962783
2017-05-15 08:13:00,3153.7812962783
2017-05-15 08:14:00,3153.7812962783
2017-05-15 08:15:00,3153.7812962783
2017-05-15 08:16:00,3153.7812962783
2017-05-15 08:17:00,3153.7812962783
2017-05-15 08:18:00,3153.7812962783
2017-05-15 08:19:00,3172.42501829808
