"DT","EnDemProfile"
2017-05-15 04:00:00,1170.00449652878
2017-05-15 04:01:00,1170.00449652878
2017-05-15 04:02:00,1170.00449652878
2017-05-15 04:03:00,1170.00449652878
2017-05-15 04:04:00,1170.00449652878
2017-05-15 04:05:00,1170.00449652878
2017-05-15 04:06:00,1170.00449652878
2017-05-15 04:07:00,1170.00449652878
2017-05-15 04:08:00,1170.00449652878
2017-05-15 04:09:00,1173.57451051322
2017-05-15 04:10:00,1173.22244321419
2017-05-15 04:11:00,1173.22244321419
2017-05-15 04:12:00,1173.22244321419
2017-05-15 04:13:00,1173.22244321419
2017-05-15 04:14:00,1173.22244321419
2017-05-15 04:15:00,1173.22244321419
2017-05-15 04:16:00,1173.22244321419
2017-05-15 04:17:00,1173.22244321419
2017-05-15 04:18:00,1173.22244321419
2017-05-15 04:19:00,1173.92081789468
2017-05-15 04:20:00,1169.16726530959
2017-05-15 04:21:00,1169.16726530959
2017-05-15 04:22:00,1169.16726530959
2017-05-15 04:23:00,1169.16726530959
2017-05-15 04:24:00,1169.16726530959
2017-05-15 04:25:00,1169.16726530959
2017-05-15 04:26:00,1169.16726530959
2017-05-15 04:27:00,1169.16726530959
2017-05-15 04:28:00,1169.16726530959
2017-05-15 04:29:00,1173.43188037838
2017-05-15 04:30:00,1173.6893383999
2017-05-15 04:31:00,1173.6893383999
2017-05-15 04:32:00,1173.6893383999
2017-05-15 04:33:00,1173.6893383999
2017-05-15 04:34:00,1173.6893383999
2017-05-15 04:35:00,1173.6893383999
2017-05-15 04:36:00,1173.6893383999
2017-05-15 04:37:00,1173.6893383999
2017-05-15 04:38:00,1173.6893383999
2017-05-15 04:39:00,1173.83216571065
2017-05-15 04:40:00,1173.4400524455
2017-05-15 04:41:00,1173.4400524455
2017-05-15 04:42:00,1173.4400524455
2017-05-15 04:43:00,1173.4400524455
2017-05-15 04:44:00,1173.4400524455
2017-05-15 04:45:00,1173.4400524455
2017-05-15 04:46:00,1173.4400524455
2017-05-15 04:47:00,1173.4400524455
2017-05-15 04:48:00,1173.4400524455
2017-05-15 04:49:00,1179.35043423195
2017-05-15 04:50:00,1179.13441139674
2017-05-15 04:51:00,1179.13441139674
2017-05-15 04:52:00,1179.13441139674
2017-05-15 04:53:00,1179.13441139674
2017-05-15 04:54:00,1179.13441139674
2017-05-15 04:55:00,1179.13441139674
2017-05-15 04:56:00,1179.13441139674
2017-05-15 04:57:00,1179.13441139674
2017-05-15 04:58:00,1179.13441139674
2017-05-15 04:59:00,1186.50729774595
2017-05-15 05:00:00,1236.99070232788
2017-05-15 05:01:00,1236.99070232788
2017-05-15 05:02:00,1236.99070232788
2017-05-15 05:03:00,1236.99070232788
2017-05-15 05:04:00,1236.99070232788
2017-05-15 05:05:00,1236.99070232788
2017-05-15 05:06:00,1236.99070232788
2017-05-15 05:07:00,1236.99070232788
2017-05-15 05:08:00,1236.99070232788
2017-05-15 05:09:00,1237.39520663544
2017-05-15 05:10:00,1231.5138560094
2017-05-15 05:11:00,1231.5138560094
2017-05-15 05:12:00,1231.5138560094
2017-05-15 05:13:00,1231.5138560094
2017-05-15 05:14:00,1231.5138560094
2017-05-15 05:15:00,1231.5138560094
2017-05-15 05:16:00,1231.5138560094
2017-05-15 05:17:00,1231.5138560094
2017-05-15 05:18:00,1231.5138560094
2017-05-15 05:19:00,1239.66617510937
2017-05-15 05:20:00,1239.35535280302
2017-05-15 05:21:00,1239.35535280302
2017-05-15 05:22:00,1239.35535280302
2017-05-15 05:23:00,1239.35535280302
2017-05-15 05:24:00,1239.35535280302
2017-05-15 05:25:00,1239.35535280302
2017-05-15 05:26:00,1239.35535280302
2017-05-15 05:27:00,1239.35535280302
2017-05-15 05:28:00,1239.35535280302
2017-05-15 05:29:00,1243.61087589983
2017-05-15 05:30:00,1236.96012053454
2017-05-15 05:31:00,1236.96012053454
2017-05-15 05:32:00,1236.96012053454
2017-05-15 05:33:00,1236.96012053454
2017-05-15 05:34:00,1236.96012053454
2017-05-15 05:35:00,1236.96012053454
2017-05-15 05:36:00,1236.96012053454
2017-05-15 05:37:00,1236.96012053454
2017-05-15 05:38:00,1236.96012053454
2017-05-15 05:39:00,1243.34671195188
2017-05-15 05:40:00,1240.11398945
2017-05-15 05:41:00,1240.11398945
2017-05-15 05:42:00,1240.11398945
2017-05-15 05:43:00,1240.11398945
2017-05-15 05:44:00,1240.11398945
2017-05-15 05:45:00,1240.11398945
2017-05-15 05:46:00,1240.11398945
2017-05-15 05:47:00,1240.11398945
2017-05-15 05:48:00,1240.11398945
2017-05-15 05:49:00,1250.97033584974
2017-05-15 05:50:00,1246.11667770302
2017-05-15 05:51:00,1246.11667770302
2017-05-15 05:52:00,1246.11667770302
2017-05-15 05:53:00,1246.11667770302
2017-05-15 05:54:00,1246.11667770302
2017-05-15 05:55:00,1246.11667770302
2017-05-15 05:56:00,1246.11667770302
2017-05-15 05:57:00,1246.11667770302
2017-05-15 05:58:00,1246.11667770302
2017-05-15 05:59:00,1270.59200341701
2017-05-15 06:00:00,1104.46298083898
2017-05-15 06:01:00,1104.46298083898
2017-05-15 06:02:00,1104.46298083898
2017-05-15 06:03:00,1104.46298083898
2017-05-15 06:04:00,1104.46298083898
2017-05-15 06:05:00,1104.46298083898
2017-05-15 06:06:00,1104.46298083898
2017-05-15 06:07:00,1104.46298083898
2017-05-15 06:08:00,1104.46298083898
2017-05-15 06:09:00,1115.17722476888
2017-05-15 06:10:00,1108.23212526372
2017-05-15 06:11:00,1108.23212526372
2017-05-15 06:12:00,1108.23212526372
2017-05-15 06:13:00,1108.23212526372
2017-05-15 06:14:00,1108.23212526372
2017-05-15 06:15:00,1108.23212526372
2017-05-15 06:16:00,1108.23212526372
2017-05-15 06:17:00,1108.23212526372
2017-05-15 06:18:00,1108.23212526372
2017-05-15 06:19:00,1126.71096973792
2017-05-15 06:20:00,1119.20835548187
2017-05-15 06:21:00,1119.20835548187
2017-05-15 06:22:00,1119.20835548187
2017-05-15 06:23:00,1119.20835548187
2017-05-15 06:24:00,1119.20835548187
2017-05-15 06:25:00,1119.20835548187
2017-05-15 06:26:00,1119.20835548187
2017-05-15 06:27:00,1119.20835548187
2017-05-15 06:28:00,1119.20835548187
2017-05-15 06:29:00,1135.97720696822
2017-05-15 06:30:00,1125.47667553998
2017-05-15 06:31:00,1125.47667553998
2017-05-15 06:32:00,1125.47667553998
2017-05-15 06:33:00,1125.47667553998
2017-05-15 06:34:00,1125.47667553998
2017-05-15 06:35:00,1125.47667553998
2017-05-15 06:36:00,1125.47667553998
2017-05-15 06:37:00,1125.47667553998
2017-05-15 06:38:00,1125.47667553998
2017-05-15 06:39:00,1146.30833398149
2017-05-15 06:40:00,1134.8110725769
2017-05-15 06:41:00,1134.8110725769
2017-05-15 06:42:00,1134.8110725769
2017-05-15 06:43:00,1134.8110725769
2017-05-15 06:44:00,1134.8110725769
2017-05-15 06:45:00,1134.8110725769
2017-05-15 06:46:00,1134.8110725769
2017-05-15 06:47:00,1134.8110725769
2017-05-15 06:48:00,1134.8110725769
2017-05-15 06:49:00,1145.39639763081
2017-05-15 06:50:00,1128.0932602691
2017-05-15 06:51:00,1128.0932602691
2017-05-15 06:52:00,1128.0932602691
2017-05-15 06:53:00,1128.0932602691
2017-05-15 06:54:00,1128.0932602691
2017-05-15 06:55:00,1128.0932602691
2017-05-15 06:56:00,1128.0932602691
2017-05-15 06:57:00,1128.0932602691
2017-05-15 06:58:00,1128.0932602691
2017-05-15 06:59:00,1174.53885370477
2017-05-15 07:00:00,1701.62131343184
2017-05-15 07:01:00,1701.62131343184
2017-05-15 07:02:00,1701.62131343184
2017-05-15 07:03:00,1701.62131343184
2017-05-15 07:04:00,1701.62131343184
2017-05-15 07:05:00,1701.62131343184
2017-05-15 07:06:00,1701.62131343184
2017-05-15 07:07:00,1701.62131343184
2017-05-15 07:08:00,1701.62131343184
2017-05-15 07:09:00,1724.90768492049
2017-05-15 07:10:00,1721.68099132078
2017-05-15 07:11:00,1721.68099132078
2017-05-15 07:12:00,1721.68099132078
2017-05-15 07:13:00,1721.68099132078
2017-05-15 07:14:00,1721.68099132078
2017-05-15 07:15:00,1721.68099132078
2017-05-15 07:16:00,1721.68099132078
2017-05-15 07:17:00,1721.68099132078
2017-05-15 07:18:00,1721.68099132078
2017-05-15 07:19:00,1755.4601308378
2017-05-15 07:20:00,1725.50298547774
